328.6 97.6     1565082.4
751.1 15.6     91393.9
387.5 7.9     12091.9
602.1 73.8     1639650.9
326.3 69.4     785789.2
70.8 41.1     59798.0
421.6 27.8     162914.7
444.9 92.9     1919834.8
622.5 88.0     2410320.0
109.7 4.5     1110.7
84.9 10.7     4860.1
13.6 90.4     55570.7
169.1 71.2     428621.1
597.1 98.7     2908381.2
220.0 69.2     526750.4
204.6 38.0     147721.2
587.7 24.1     170671.0
319.1 25.5     103747.4
318.9 8.5     11520.3
852.6 53.8     1233899.8
534.8 94.9     2408207.2
192.9 17.9     30903.5
374.3 62.8     738089.6
731.8 92.9     3157867.0
950.5 95.1     4298165.5
128.9 69.3     309520.5
899.8 55.9     1405852.0
816.4 29.5     355236.1
835.1 38.9     631840.9
290.6 53.5     415884.9
389.7 93.0     1685257.8
23.0 71.5     58790.9
247.6 28.6     101263.5
417.4 94.5     1863743.1
775.6 6.5     16384.5
996.0 85.5     3640504.5
994.0 83.6     3473513.0
806.2 73.8     2195460.2
915.2 80.0     2928640.0
310.9 18.0     50365.8
874.5 59.4     1542775.5
404.4 34.6     242065.7
713.5 92.1     3026099.8
582.2 15.3     68143.6
389.6 2.9     1638.3
210.8 50.2     265612.2
277.6 20.5     58330.7
628.7 34.6     376327.2
566.8 53.5     811161.6
859.2 62.8     1694273.6
